log,features,num_features,malr_2018,mlr_2018,R2_2018,malr_2019,mlr_2019,R2_2019,malr_2020,mlr_2020,R2_2020,malr_2021,mlr_2021,R2_2021,malr_2022,mlr_2022,R2_2022,malr,mlr,R2,abs_mlr
Y,Log_Tot_Mdcr_Alowd_Amt,1,0.3881077999076062,0.019615880453515,0.8186801010470833,0.3858647373046301,0.0021863362600616,0.8200292341249438,0.4611427904824448,0.1835264673414311,0.7756930875740966,0.4375041308600906,-0.1353247809892411,0.7792465222708838,0.4157845223835682,0.0579168321926816,0.790002977484072,0.4176807961876679,0.0255841470516896,0.7967303845002158,0.0255841470516896
Y,Log_Tot_Mdcr_Pymt_Amt,1,0.3739270172033182,0.0119137329403402,0.8252096885257609,0.3755269082790681,-0.0027982341599603,0.8254336290709072,0.4432674724237022,0.1823161223774156,0.7851437412805304,0.4312520144602886,-0.1404930994829458,0.7882923475543865,0.4073682852242621,0.0682563113174645,0.7932919433920624,0.4062683395181278,0.0238389665984628,0.8034742699647295,0.0238389665984628
Y,Log_Tot_Risk,1,0.8007172915366639,0.0526956488382898,0.4980632428279629,0.8086358864677246,0.0304351422624838,0.4878809595332902,0.8489394559337182,0.1987721031758465,0.441011824072499,0.8258930983240992,-0.1017940565108563,0.4378875044565965,0.8404727911911563,-0.012588956620283,0.4246006926307317,0.8249317046906726,0.0335039762290961,0.4578888447042161,0.0335039762290961
N,Tot_HCPCS_Cds,1,1.1322063138890173,0.3788511801688758,0.0424003807325853,1.1784765755921394,0.2951861585270097,0.0383449360775467,1.265460617333382,0.4387782979141008,0.0402015490519741,1.1416947219160625,0.3035237531379001,0.0351660278943815,1.177633408281456,0.3439863830246433,0.0348724559458423,1.1790943274024115,0.3520651545545059,0.038197069940466,0.3520651545545059
N,Tot_Benes,1,1.152555532735373,0.8958047762143462,0.6072597749851533,1.1439292238709886,0.8794822178507289,0.5008611003433796,1.2584057599608924,1.042178908125047,0.5281154070085887,1.099791524285892,0.8133586491422119,0.4572785971223617,1.1905312547452311,0.9387127918159176,0.4033288850574316,1.1690426591196754,0.9139074686296504,0.4993687529033829,0.9139074686296504
N,Tot_Srvcs,1,1.2075508246969997,0.9364410382859764,0.4976657621443283,1.2048296698343417,0.9297481367701996,0.2329435608500133,1.3241020179455008,1.1062073325048467,0.0758107887341056,1.2152607703759852,0.9351534818759232,0.2319158886886604,1.279226189996442,1.0311241808134084,0.2706557922116277,1.246193894569854,0.9877348340500708,0.2617983585257471,0.9877348340500708
N,Tot_Sbmtd_Chrg,1,0.8758747051897765,0.6795095940053928,0.7427984287195779,0.8707443963425668,0.6695258927296517,0.6399831320335745,0.9839619681136738,0.8426667026143977,0.6495462491101773,0.8551029439277813,0.5983337632381756,0.5919982631660017,0.9077915948033805,0.7167843794643282,0.6218995275928363,0.8986951216754356,0.7013640664103892,0.6492451201244336,0.7013640664103892
N,Tot_Mdcr_Alowd_Amt,1,2.797091624313037,-2.556832432288485,0.912973593607611,2.481690504904027,-2.267334957500669,0.8704159621667052,2.6928565108968874,-2.3012432889462815,0.8793038619908005,3.5373553993067928,-3.3809351609369074,0.8472601356253344,2.682812021476144,-2.412678785045673,0.8975448560902333,2.8383612121793775,-2.583804924943603,0.8814996818961369,2.583804924943603
N,Tot_Mdcr_Pymt_Amt,1,0.4664644592499078,0.2912020896255529,0.9305210936928188,0.4287782609624591,0.2206426566094796,0.8817427896120446,0.5386783513628224,0.39410434987979,0.8876525706804466,0.4280301166466448,0.0740261120098272,0.8690553663781275,0.448666748990433,0.2383994242335146,0.9026564271200558,0.4621235874424534,0.2436749264716328,0.8943256494966987,0.2436749264716328
N,Bene_Avg_Age,1,1.4452701403282742,0.9995094277141486,0.0031082650897754,1.398823954107561,1.055019280187758,0.0029206778158408,1.519468749045747,1.2226887561594468,0.0020736605316311,1.3922604501393738,1.0465523597817816,0.0023644372839954,1.4789855324902843,1.1273648648397483,0.002110520448779,1.4469617652222482,1.0902269377365768,0.0025155122340043,1.0902269377365768
N,Bene_Avg_Risk_Scre,1,1.4543476134120246,1.1256566447091771,0.0006480753251819,1.450936298125126,1.117344724316401,0.0005177876066643,1.554489510662811,1.2735023543770967,0.000179022661139,1.4271636435888393,1.098408718318127,-0.000137109825923,1.4643756194331308,1.148421253908344,-5.893639142762197e-05,1.4702625370443865,1.1526667391258292,0.0002297678751269,1.1526667391258292
